date,totalArticles,daily_return,volume_change,spread,joy,fear,sadness,tentative,analytical,confident,anger,crossover_signal,vol_trend_signal,bollinger_signal,close,positive_return
2020-05-08,1.0,-0.019148085191480813,-0.4626458394398816,0.032065510828484085,0.0,0.0,0.538156,0.744949,0.96174,0.0,0.0,0.0,0.0,0.0,9809.5,0.0
2020-05-12,1.0,0.02950716385868324,-0.5979568834207387,0.05171045876697634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,8823.7,1.0
2020-06-22,1.0,0.04408327678869539,1.6004438111409471,0.05439055650694152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9694.0,1.0
2020-06-25,1.0,-0.005225166989872854,0.051709303668508566,0.03714507136245241,0.0,0.0,0.0,0.0,0.921396,0.83356,0.0,-1.0,0.0,0.0,9233.5,0.0
2020-07-15,1.0,-0.006182313395732941,0.07183764699612083,0.012708155480392091,0.0,0.0,0.0,0.908434,0.748316,0.0,0.0,-1.0,1.0,0.0,9195.0,0.0
2020-07-16,1.0,-0.006971179989124554,0.18181406228753105,0.02034823652241988,0.0,0.0,0.585523,0.733853,0.781949,0.0,0.0,-1.0,1.0,0.0,9130.9,0.0
2020-07-17,1.0,0.0023327382842874833,-0.4443570544811257,0.011345964297448293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,9152.2,1.0
2020-07-29,1.0,0.015931955368575057,-0.26282186235527816,0.045344796049021335,0.0,0.0,0.0,0.0,0.550751,0.0,0.0,1.0,1.0,0.0,11108.2,1.0
2020-07-31,2.0,0.021718789361931945,0.06552662098786688,0.04318566236009645,0.0,0.0,0.0,0.0,0.754711,0.0,0.0,1.0,1.0,0.0,11356.2,1.0
2020-08-02,1.0,-0.06289638354262095,0.31253943171777476,0.13009906019812043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,11067.1,0.0
2020-08-10,1.0,0.018070588235294283,3.280649189848236,0.04682754903889746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11898.7,1.0
2020-08-13,1.0,0.01883109030285235,0.06103068192273331,0.045781613067627215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,11794.6,1.0
2020-09-01,1.0,0.023153668642606595,0.6372962864401615,0.04596300998524526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,11926.8,1.0
2020-09-04,2.0,0.027848449425840638,-0.3099476105630693,0.07074656188605097,0.603888,0.0,0.0,0.0,0.912682,0.0,0.0,1.0,1.0,0.0,10463.6,1.0
2020-09-08,4.0,-0.024485902056391784,0.3591930429808705,0.05685377017586124,0.570425,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,10123.3,0.0
